symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
BEL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,-0.5158437730287454,-3.617325083293667,-0.84,0.19,5.63,0.32,-3.81,-9.25
NESTLEIND,Consumer Non-Durables,Food: Major Diversified,NIFTY_FMCG,industry,1.942090395480226,3.5509325681492108,-0.84,0.19,-1.63,2.78,3.36,5.18
ETERNAL,Technology Services,Internet Software/Services,NIFTY_IT,industry,-2.4390243902439024,8.338169858773462,-0.84,0.19,5.63,-1.6,8.15,2.71
POWERGRID,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,2.653606411398037,-1.6382252559727002,-0.84,0.19,-2.39,3.49,-1.83,0.75
COALINDIA,Energy Minerals,Coal,NIFTY_ENERGY,industry,0.0,-3.8145605941262617,-0.84,0.19,-2.39,0.84,-4.0,-1.42
DMART,Retail Trade,Specialty Stores,NIFTY_FMCG,sector,1.6131479140328744,-8.561807467406888,-0.84,0.19,-1.63,2.45,-8.75,-6.93
ASIANPAINT,Process Industries,Industrial Specialties,,unmapped,-1.0168855534709158,-0.9053343350863978,-0.84,0.19,,-0.18,-1.1,
SHRIRAMFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-1.9797152330797805,1.1828660592943072,-0.84,0.19,1.89,-1.14,0.99,-0.71
ADANIGREEN,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-10.034178113110215,-7.603152526657406,-0.84,0.19,-2.39,-9.19,-7.79,-5.21
TATASTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-1.366090712742981,-5.254149377593373,-0.84,0.19,-4.41,-0.53,-5.44,-0.84
HINDZINC,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,2.298076923076932,-1.672828096118291,-0.84,0.19,-4.41,3.14,-1.86,2.74
HINDALCO,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,-1.277486910994769,-3.0041152263374533,-0.84,0.19,-4.41,-0.44,-3.19,1.41
GRASIM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,0.3247385854387218,-1.4545454545454517,-0.84,0.19,-0.98,1.16,-1.64,-0.47
EICHERMOT,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,2.389261744966443,1.4361702127659577,-0.84,0.19,1.4,3.23,1.25,0.04
ADANIENSOL,Utilities,Electric Utilities,NIFTY_ENERGY,industry,0.129411764705885,13.555703802535026,-0.84,0.19,-2.39,0.97,13.37,15.95
IOC,Energy Minerals,Integrated Oil,NIFTY_ENERGY,industry,-2.2794636556104377,-3.833599555524696,-0.84,0.19,-2.39,-1.44,-4.02,-1.44
INDIGO,Transportation,Airlines,,unmapped,-5.327129427404805,-0.1002004008016032,-0.84,0.19,,-4.49,-0.29,
DIVISLAB,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-0.9226353198469108,7.385185185185185,-0.84,0.19,2.66,-0.08,7.2,4.73
TORNTPHARM,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,0.9378687390649868,10.160083483203454,-0.84,0.19,2.66,1.78,9.97,7.5
SBILIFE,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,1.8913436763335345,4.053297503079155,-0.84,0.19,1.89,2.73,3.86,2.16
TVSMOTOR,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,8.606706889294228,12.176458653372364,-0.84,0.19,1.4,9.45,11.99,10.78
WIPRO,Technology Services,Information Technology Services,NIFTY_IT,industry,2.0570440795159857,3.276967930029157,-0.84,0.19,5.63,2.9,3.09,-2.35
VAML,Non-Energy Minerals,Aluminum,NIFTY_METAL,industry,-4.452730862031137,-3.949196269101005,-0.84,0.19,-4.41,-3.61,-4.14,0.46
SOLARINDS,Process Industries,Industrial Specialties,,unmapped,0.4562737642585551,1.4648598233390029,-0.84,0.19,,1.3,1.27,
PIDILITIND,Process Industries,Industrial Specialties,,unmapped,0.6987179487179546,-1.572681704260646,-0.84,0.19,,1.54,-1.76,
DLF,Finance,Real Estate Development,NIFTY_REALTY,industry,-0.5855161787365107,5.459300424975497,-0.84,0.19,12.78,0.25,5.27,-7.32
HYUNDAI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-3.144841269841274,-0.8278734318655179,-0.84,0.19,1.4,-2.3,-1.02,-2.23
ABB,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-3.808281708509945,2.801588960903199,-0.84,0.19,-0.98,-2.97,2.61,3.78
CUMMINSIND,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,0.3314224292368327,-2.6423294219904387,-0.84,0.19,1.4,1.17,-2.83,-4.04
JIOFIN,Finance,Financial Conglomerates,NIFTY_FIN_SERVICE,industry,-5.167676767676764,-1.2828061911170858,-0.84,0.19,1.89,-4.33,-1.47,-3.17
VBL,Consumer Non-Durables,Beverages: Non-Alcoholic,NIFTY_FMCG,industry,-2.30769230769231,-9.893575088687424,-0.84,0.19,-1.63,-1.47,-10.08,-8.26
ICICIAMC,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,0.3725112395632597,-7.802129730686411,-0.84,0.19,1.89,1.21,-7.99,-9.69
TRENT,Retail Trade,Apparel/Footwear Retail,NIFTY_FMCG,sector,1.0346394491243982,-8.473449225800321,-0.84,0.19,-1.63,1.87,-8.66,-6.84
MOTHERSON,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,1.776099573456416,1.7832167832167911,-0.84,0.19,1.4,2.62,1.59,0.38
TECHM,Technology Services,Information Technology Services,NIFTY_IT,industry,1.2662337662337662,9.82394366197183,-0.84,0.19,5.63,2.11,9.63,4.19
TMCV,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-1.7299782240503347,0.5321782178217765,-0.84,0.19,1.4,-0.89,0.34,-0.87
CHOLAFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-4.199999999999995,0.0812536273940853,-0.84,0.19,1.89,-3.36,-0.11,-1.81
BHEL,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-6.224719101123593,4.038893044128643,-0.84,0.19,-0.98,-5.38,3.85,5.02
TATACAP,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-2.592592592592599,-3.6901408450704287,-0.84,0.19,1.89,-1.75,-3.88,-5.58
BSE,Finance,Investment Banks/Brokers,NIFTY_FIN_SERVICE,industry,-3.671641791044781,-9.901517843545369,-0.84,0.19,1.89,-2.83,-10.09,-11.79
IDEA,Communications,Wireless Telecommunications,,unmapped,-5.06146059291395,-9.260539046302696,-0.84,0.19,,-4.22,-9.45,
POWERINDIA,Electronic Technology,Electronic Equipment/Instruments,NIFTY_IT,sector,-7.364341085271318,-13.538333101433144,-0.84,0.19,5.63,-6.52,-13.73,-19.17
CGPOWER,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-6.386881001186744,-7.297008547008542,-0.84,0.19,-0.98,-5.55,-7.49,-6.32
PFC,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,2.4626865671641736,-4.431554524361954,-0.84,0.19,1.89,3.3,-4.62,-6.32
BPCL,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-0.4653401797176012,0.4209163024121594,-0.84,0.19,-2.39,0.37,0.23,2.81
POLYCAB,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-2.857298653143574,-10.025252525252526,-0.84,0.19,-0.98,-2.02,-10.22,-9.05
SIEMENS,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,0.8803587051618622,0.0488069414316752,-0.84,0.19,-0.98,1.72,-0.14,1.03
UNIONBANK,Finance,Major Banks,NIFTY_BANK,industry,0.8875739644970414,-2.582561992915101,-0.84,0.19,-1.03,1.73,-2.77,-1.55
BRITANNIA,Consumer Non-Durables,Food: Specialty/Candy,NIFTY_FMCG,industry,1.2707078313253013,3.065427722961969,-0.84,0.19,-1.63,2.11,2.88,4.7
BANKBARODA,Finance,Major Banks,NIFTY_BANK,industry,-1.0240963855421732,-10.054744525547449,-0.84,0.19,-1.03,-0.18,-10.24,-9.02
PNB,Finance,Major Banks,NIFTY_BANK,industry,4.874109263657953,2.6790697674418564,-0.84,0.19,-1.03,5.71,2.49,3.71
GROWW,Miscellaneous,Investment Trusts/Mutual Funds,,unmapped,-2.059108527131783,3.938505835775616,-0.84,0.19,,-1.22,3.75,
APOLLOHOSP,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,-0.7830985915492957,3.594117647058824,-0.84,0.19,2.66,0.06,3.4,0.93
BOSCHLTD,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,1.5689613232790076,3.610421836228288,-0.84,0.19,1.4,2.41,3.42,2.21
LTM,Technology Services,Data Processing Services,NIFTY_IT,industry,-0.0537371763556379,8.507027313709896,-0.84,0.19,5.63,0.79,8.32,2.88
HDFCLIFE,Finance,Multi-Line Insurance,NIFTY_FIN_SERVICE,industry,-2.331515044870667,-6.886428451602092,-0.84,0.19,1.89,-1.49,-7.08,-8.78
MUTHOOTFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-0.2804580815331738,-2.8715447154471603,-0.84,0.19,1.89,0.56,-3.06,-4.76
TATAPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-0.7159904534606325,-6.118355065195596,-0.84,0.19,-2.39,0.12,-6.31,-3.73
SBIFUNDS,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-4.2393608348279805,-4.2393608348279805,-0.84,0.19,1.89,-3.4,-4.43,-6.13
TMPV,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-2.4992472146943725,-8.788732394366194,-0.84,0.19,1.4,-1.66,-8.98,-10.19
BAJAJHLDNG,Finance,Financial Conglomerates,NIFTY_FIN_SERVICE,industry,2.250095748755266,0.4609595484477893,-0.84,0.19,1.89,3.09,0.27,-1.43
ENRIN,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-5.362462760675284,-14.565205927332176,-0.84,0.19,-0.98,-4.52,-14.76,-13.59
IRFC,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-0.9943502824858704,-6.7872340425531865,-0.84,0.19,1.89,-0.15,-6.98,-8.68
LODHA,Finance,Real Estate Development,NIFTY_REALTY,industry,-2.865390329838265,25.62174032390886,-0.84,0.19,12.78,-2.03,25.43,12.84
CANBK,Finance,Major Banks,NIFTY_BANK,industry,-0.1985702938840349,-3.686953855587921,-0.84,0.19,-1.03,0.64,-3.88,-2.66
CIPLA,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,-1.3221406086044134,-2.4278896036522197,-0.84,0.19,2.66,-0.48,-2.62,-5.09
GMRAIRPORT,Transportation,Other Transportation,,unmapped,-4.348602553799438,-0.260707635009312,-0.84,0.19,,-3.51,-0.45,
GAIL,Utilities,Gas Distributors,NIFTY_ENERGY,industry,-0.9496067579376612,-2.4275466284074545,-0.84,0.19,-2.39,-0.11,-2.62,-0.04
INDIANB,Finance,Major Banks,NIFTY_BANK,industry,0.6211936662606605,-3.0399061032863823,-0.84,0.19,-1.03,1.46,-3.23,-2.01
MARICO,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,1.85714285714286,3.765690376569046,-0.84,0.19,-1.63,2.7,3.58,5.4
ZYDUSLIFE,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-3.591304347826083,-1.044269903605859,-0.84,0.19,2.66,-2.75,-1.23,-3.7
LLOYDSME,Non-Energy Minerals,Steel,NIFTY_METAL,industry,5.576713819368879,9.756787330316742,-0.84,0.19,-4.41,6.42,9.57,14.17
GODREJCP,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,0.1701805805048647,3.466796875,-0.84,0.19,-1.63,1.01,3.28,5.1
LUPIN,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,-4.442294513645335,0.3598645215918713,-0.84,0.19,2.66,-3.6,0.17,-2.3
ABCAPITAL,Finance,Multi-Line Insurance,NIFTY_FIN_SERVICE,industry,-1.5251906488310951,2.6319218241042406,-0.84,0.19,1.89,-0.69,2.44,0.74
TATACONSUM,Consumer Non-Durables,Food: Specialty/Candy,NIFTY_FMCG,industry,0.5545286506469501,-1.5384615384615383,-0.84,0.19,-1.63,1.39,-1.73,0.09
HDFCAMC,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-3.689895068608987,-6.188693373268445,-0.84,0.19,1.89,-2.85,-6.38,-8.08
UNITDSPR,Consumer Non-Durables,Beverages: Alcoholic,NIFTY_FMCG,industry,7.644900953778433,9.81213980989448,-0.84,0.19,-1.63,8.48,9.62,11.44
GVT&D,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-9.308261163587195,-22.29885057471265,-0.84,0.19,-0.98,-8.47,-22.49,-21.32
JINDALSTEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,0.4655674102812759,-3.736059479553908,-0.84,0.19,-4.41,1.31,-3.93,0.67
AMBUJACEM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,-1.9374927920655136,2.199519230769225,-0.84,0.19,-0.98,-1.1,2.01,3.18
MAXHEALTH,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,-1.7818181818181735,0.2412321395435272,-0.84,0.19,2.66,-0.94,0.05,-2.42
INDUSTOWER,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-3.046683046683041,-1.3499999999999943,-0.84,0.19,1.89,-2.21,-1.54,-3.24
INDHOTEL,Consumer Services,Hotels/Resorts/Cruise lines,NIFTY_FMCG,sector,-1.148253838836789,0.4765193370165809,-0.84,0.19,-1.63,-0.31,0.29,2.11
LGEINDIA,Consumer Durables,Electronics/Appliances,NIFTY_AUTO,sector,-3.4639696586599213,-3.640608240267528,-0.84,0.19,1.4,-2.62,-3.83,-5.04
MANKIND,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-1.5278268724716269,-1.0380895993684698,-0.84,0.19,2.66,-0.69,-1.23,-3.7
VEDL,Non-Energy Minerals,Aluminum,NIFTY_METAL,industry,2.5775193798449525,-5.801744082576976,-0.84,0.19,-4.41,3.42,-5.99,-1.39
BHARATFORG,Producer Manufacturing,Metal Fabrication,NIFTY_INFRA,industry,2.408376963350781,0.3076923076923034,-0.84,0.19,-0.98,3.25,0.12,1.29
JSWENERGY,Utilities,Electric Utilities,NIFTY_ENERGY,industry,1.155221417438334,-3.219298245614039,-0.84,0.19,-2.39,2.0,-3.41,-0.83
HEROMOTOCO,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,2.2673469387755176,0.5639173188842136,-0.84,0.19,1.4,3.11,0.37,-0.84
LENSKART,Health Technology,Medical Specialties,NIFTY_PHARMA,industry,2.792159763313614,8.214911426902846,-0.84,0.19,2.66,3.63,8.02,5.55
SHREECEM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,-0.9446193739581404,4.698512137823022,-0.84,0.19,-0.98,-0.1,4.51,5.68
DRREDDY,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-6.175152749490831,-12.083969465648853,-0.84,0.19,2.66,-5.34,-12.27,-14.74
RECLTD,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,3.3142857142857207,-0.1518707717796367,-0.84,0.19,1.89,4.15,-0.34,-2.04
OFSS,Technology Services,Packaged Software,NIFTY_IT,industry,-9.027244000341618,7.563364636978694,-0.84,0.19,5.63,-8.19,7.37,1.93
MAZDOCK,Producer Manufacturing,Trucks/Construction/Farm Machinery,NIFTY_INFRA,industry,-2.598726114649674,-8.214957384658465,-0.84,0.19,-0.98,-1.76,-8.4,-7.23
NYKAA,Retail Trade,Internet Retail,NIFTY_FMCG,sector,-0.4932182490752053,5.836065573770496,-0.84,0.19,-1.63,0.35,5.65,7.47
IDBI,Finance,Major Banks,NIFTY_BANK,industry,-0.7827102803738172,-1.198231735691004,-0.84,0.19,-1.03,0.06,-1.39,-0.17
ASHOKLEY,Producer Manufacturing,Trucks/Construction/Farm Machinery,NIFTY_INFRA,industry,-2.5354838709677465,-0.2574937277168987,-0.84,0.19,-0.98,-1.7,-0.45,0.72
AUROPHARMA,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,-1.1612903225806452,-0.5388560669999322,-0.84,0.19,2.66,-0.32,-0.73,-3.2
LAURUSLABS,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,2.6147141758523427,7.897574123989221,-0.84,0.19,2.66,3.45,7.71,5.24
FEDERALBNK,Finance,Major Banks,NIFTY_BANK,industry,7.7882567690903635,10.892018779342726,-0.84,0.19,-1.03,8.63,10.7,11.92
MEESHO,Retail Trade,Apparel/Footwear Retail,NIFTY_FMCG,sector,-0.086299892125133,-0.4032474864240012,-0.84,0.19,-1.63,0.75,-0.59,1.23
DIXON,Electronic Technology,Electronic Production Equipment,NIFTY_IT,sector,-4.503758879922754,16.196710305471633,-0.84,0.19,5.63,-3.66,16.01,10.57
ICICIGI,Finance,Specialty Insurance,NIFTY_FIN_SERVICE,industry,2.7769187952254226,-9.611096002175689,-0.84,0.19,1.89,3.62,-9.8,-11.5
PAYTM,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-5.647058823529409,18.3436318362077,-0.84,0.19,1.89,-4.81,18.15,16.45
PERSISTENT,Technology Services,Information Technology Services,NIFTY_IT,industry,1.5544142631178186,7.282104177411036,-0.84,0.19,5.63,2.39,7.09,1.65
NTPCGREEN,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,3.536493604213686,0.6478578892371895,-0.84,0.19,-2.39,4.38,0.46,3.04
HINDPETRO,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-4.962593516209471,-3.896103896103893,-0.84,0.19,-2.39,-4.12,-4.09,-1.51
BHARTIHEXA,Communications,Wireless Telecommunications,,unmapped,-1.228803145736053,7.856424018785637,-0.84,0.19,,-0.39,7.67,
NHPC,Utilities,Electric Utilities,NIFTY_ENERGY,industry,0.7103894456425248,2.412280701754392,-0.84,0.19,-2.39,1.55,2.22,4.8
SRF,Process Industries,Industrial Specialties,,unmapped,-8.088438189845474,-2.60599415204679,-0.84,0.19,,-7.25,-2.8,
WAAREEENER,Electronic Technology,Semiconductors,NIFTY_IT,sector,-4.761904761904759,-10.822139344532824,-0.84,0.19,5.63,-3.92,-11.01,-16.45
INDUSINDBK,Finance,Major Banks,NIFTY_BANK,industry,-1.7508384296705466,10.176428294895194,-0.84,0.19,-1.03,-0.91,9.99,11.21
HAVELLS,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,4.595055413469743,4.595055413469743,-0.84,0.19,-0.98,5.44,4.41,5.58
LTF,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-2.9057633649060883,5.54973821989528,-0.84,0.19,1.89,-2.07,5.36,3.66
NAUKRI,Technology Services,Internet Software/Services,NIFTY_IT,industry,-3.939668672216266,14.810619120327049,-0.84,0.19,5.63,-3.1,14.62,9.18
DABUR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-0.7737397420867553,0.5942476824340385,-0.84,0.19,-1.63,0.07,0.4,2.22
AUBANK,Finance,Regional Banks,NIFTY_BANK,industry,-3.004540624094282,-1.6650342801175315,-0.84,0.19,-1.03,-2.16,-1.86,-0.64
NMDC,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,-0.7011289364230581,-1.993901008679337,-0.84,0.19,-4.41,0.14,-2.18,2.42
OIL,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,4.362455041188076,8.00912584053795,-0.84,0.19,-2.39,5.2,7.82,10.4
ICICIPRULI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,-1.388888888888891,0.5120481927710866,-0.84,0.19,1.89,-0.55,0.32,-1.38
TORNTPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,0.2867132867132803,-1.1033721812288808,-0.84,0.19,-2.39,1.13,-1.29,1.29
YESBANK,Finance,Major Banks,NIFTY_BANK,industry,-3.368421052631582,-6.517311608961309,-0.84,0.19,-1.03,-2.53,-6.71,-5.49
PHOENIXLTD,Finance,Real Estate Development,NIFTY_REALTY,industry,-3.3735402950646374,9.1585233441911,-0.84,0.19,12.78,-2.53,8.97,-3.62
SUZLON,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,0.6158583525789074,-10.248927038626608,-0.84,0.19,-0.98,1.46,-10.44,-9.27
ATGL,Utilities,Gas Distributors,NIFTY_ENERGY,industry,-8.178621659634315,-8.69230769230769,-0.84,0.19,-2.39,-7.34,-8.88,-6.3
FORTIS,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,-1.4951718409303267,-2.29660144181256,-0.84,0.19,2.66,-0.66,-2.49,-4.96
POLICYBZR,Technology Services,Internet Software/Services,NIFTY_IT,industry,-1.907982898347257,-5.25147928994083,-0.84,0.19,5.63,-1.07,-5.44,-10.88
NAM_INDIA,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-4.078289360234519,-4.678262359694963,-0.84,0.19,1.89,-3.24,-4.87,-6.57
BIOCON,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-2.418991899189919,1.6883573689764306,-0.84,0.19,2.66,-1.58,1.5,-0.97
BAJAJHFL,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-2.5353090993285456,-3.9475185396463295,-0.84,0.19,1.89,-1.7,-4.14,-5.84
IDFCFIRSTB,Finance,Regional Banks,NIFTY_BANK,industry,1.9046417759838608,3.022188217291513,-0.84,0.19,-1.03,2.74,2.83,4.05
MCX,Finance,Investment Banks/Brokers,NIFTY_FIN_SERVICE,industry,-2.846975088967972,-3.191489361702128,-0.84,0.19,1.89,-2.01,-3.38,-5.08
SWIGGY,Transportation,Air Freight/Couriers,,unmapped,-8.204023513089197,0.5478904219156073,-0.84,0.19,,-7.36,0.36,
PRESTIGE,Finance,Real Estate Development,NIFTY_REALTY,industry,-2.978619723457397,5.833887043189367,-0.84,0.19,12.78,-2.14,5.64,-6.95
ALKEM,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-1.3224732877912069,3.177655677655677,-0.84,0.19,2.66,-0.48,2.99,0.52
SAIL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-1.3744654856444718,-4.189662334579552,-0.84,0.19,-4.41,-0.53,-4.38,0.22
OBEROIRLTY,Finance,Real Estate Development,NIFTY_REALTY,industry,-2.086021505376342,6.136721254152337,-0.84,0.19,12.78,-1.25,5.95,-6.64
JSWINFRA,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,-5.08823529411765,1.6377952755905476,-0.84,0.19,-0.98,-4.25,1.45,2.62
